movie_id,title,release_date,genre_ids,popularity,vote_avg,vote_count,genre_id,genre
416673,"A Boy Called Sailboat",2018-04-29,35,3.76,6.7,6,35,Comedy
416695,Caprice,2018-03-30,18,1.21,0,0,18,Drama
417261,"Forever My Girl",2018-01-26,18,13.503,7.4,492,18,Drama
417643,"In Darkness",2018-05-25,53,12.6,6.1,258,53,Thriller
417688,Pimp,2018-11-09,18,4.084,7,10,18,Drama
417809,"Fatal Crossing",2018-05-22,18,4.636,7,3,18,Drama
417812,Wildlife,2018-10-19,18,13.701,6.8,228,18,Drama
418098,"Godless Youth",2018-02-11,878,5.624,6.3,60,878,"Science Fiction"
418667,"Dear Dictator",2018-03-16,35,7.953,5.8,74,35,Comedy
419407,Astral,2018-10-13,18,6.167,5,29,18,Drama
419460,"A Midsummer Night's Dream",2017-06-17,35,1.448,0,0,35,Comedy
419462,"You Can't Say No",2018-03-03,35,2.083,4,1,35,Comedy
419472,"The Polka King",2017-01-22,35,8.472,5.6,143,35,Comedy
419473,Aardvark,2018-04-13,18,3.425,5.7,12,18,Drama
419478,"Midnight Sun",2018-03-23,18,14.206,7.7,1864,18,Drama
419635,Kodachrome,2018-04-20,35,7.337,6.7,142,35,Comedy
419680,"Daddy's Home 2",2017-11-10,35,12.382,6.1,1389,35,Comedy
419727,"Dead Love",2018-08-21,53,3.656,6.5,5,53,Thriller
419743,Disobedience,2018-04-27,18,13.439,6.9,471,18,Drama
419831,"I Kill Giants",2018-03-23,18,14.083,6.1,699,18,Drama
420426,Bleach,2018-09-14,28,9.856,6.5,263,28,Action
420634,Terrifier,2018-03-15,27,11.454,6.1,168,27,Horror
420697,"Derren Brown: Miracle",2018-06-22,99,3.597,6.4,17,99,Documentary
420814,"Christopher Robin",2018-08-03,12,18.598,7.4,1554,12,Adventure
420915,Yardie,2018-01-20,80,5.486,5.9,24,80,Crime
421247,"Amerika Square",2018-01-08,18,1.153,5,7,18,Drama
421285,Draug,2018-10-10,27,0.6,6,2,27,Horror
421471,Flower,2018-03-16,35,7.708,6.5,108,35,Comedy
421555,"No Good Heroes",2018-07-24,35,1.114,5.5,4,35,Comedy
421792,"Down a Dark Hall",2018-08-17,18,12.243,5.4,324,18,Drama
421879,"Beach House",2018-06-22,9648,1.89,6.3,4,9648,Mystery
422047,"The Dwarves of Demrel",2018-09-14,14,3.88,4.7,6,14,Fantasy
422128,Blame,2018-01-05,18,4.814,6.1,48,18,Drama
422198,"Boiled Angels: The Trial of Mike Diana",2018-03-31,99,0.6,0,0,99,Documentary
422273,"A Nice Quiet Life",2018-12-17,0,8.236,5,3,0,
422540,Jean,2018-08-01,12,0.684,0,0,12,Adventure
422586,"Jannat E Milan",2018-03-23,18,0.6,0,0,18,Drama
422615,"The Clapper",2018-01-26,35,8.508,5,124,35,Comedy
422619,Jonathan,2018-11-16,18,6.38,6,87,18,Drama
422708,"Let the Corpses Tan",2018-08-31,53,2.97,6.2,41,53,Thriller
423522,"Hostage X",2018-08-17,53,1.007,7,1,53,Thriller
424121,Apostle,2018-09-21,14,13.183,6.1,662,14,Fantasy
424139,Halloween,2018-10-19,27,24.733,6.4,2413,27,Horror
424201,Burden,2019-11-01,18,5.436,9,2,18,Drama
424650,Affection,2012-11-04,27,0.6,0,0,27,Horror
424651,Untogether,2019-02-08,35,3.118,6.4,13,35,Comedy
424694,"Bohemian Rhapsody",2018-11-02,18,43.607,8,9339,18,Drama
424735,"Shoot the Moon Right Between the Eyes",2018-11-02,35,0.6,0,0,35,Comedy
424781,"Sorry to Bother You",2018-07-06,35,15.625,6.9,629,35,Comedy
424783,Bumblebee,2018-12-21,28,27.369,6.5,3095,28,Action
425148,"Show Dogs",2018-05-18,12,9.183,5.9,110,12,Adventure
425336,"Loving Pablo",2018-06-15,80,26.506,6.2,578,80,Crime
425373,"The Miracle Season",2018-04-13,18,9.323,7.2,139,18,Drama
425505,Kin,2018-08-31,28,13.403,6.1,388,28,Action
425906,"The Prototype",2018-04-15,28,1.215,0,0,28,Action
425972,Cargo,2018-04-19,12,10.5,6.2,824,12,Adventure
426030,"Finding Your Feet",2018-03-30,35,8.102,7.2,69,35,Comedy
426083,"Tommy Battles the Silver Sea Dragon",2018-02-27,10402,1.174,0,0,10402,Music
426249,"Lords of Chaos",2019-02-08,35,10.305,6.4,109,35,Comedy
426251,"Love After Love",2018-03-30,18,3.449,5.8,7,18,Drama
426257,"Roxanne, Roxanne",2017-01-22,18,6.899,6.1,60,18,Drama
426258,"The Strange Ones",2018-01-05,53,4.944,5.8,42,53,Thriller
426284,"Blade of the Immortal",2017-11-03,28,11.4,6.5,226,28,Action
426285,"Fullmetal Alchemist",2018-02-19,28,9.099,5.1,283,28,Action
426338,"Holy Camp!",2018-01-09,35,6.754,7,225,35,Comedy
426375,Malicious,2018-06-23,53,5.369,5.5,54,53,Thriller
426426,Roma,2018-11-21,18,14.998,7.8,2224,18,Drama
426543,"The Nutcracker and the Four Realms",2018-11-02,12,23.948,6,1172,12,Adventure
426563,"Holmes & Watson",2018-12-25,12,17.384,4.4,330,12,Adventure
426613,"The Miseducation of Cameron Post",2018-08-03,18,14.052,7,408,18,Drama
426618,"Where Hands Touch",2018-09-14,18,9.571,7.6,131,18,Drama
426814,"The Domestics",2018-06-28,27,9.954,5.9,154,27,Horror
426865,UFO,2018-09-04,28,10.465,6.2,135,28,Action
427214,"The Happy Prince",2018-10-05,18,7.637,6.8,86,18,Drama
427562,"Valentine DayZ",2018-09-25,27,2.041,9,1,27,Horror
427641,Rampage,2018-04-13,28,25.87,6.2,3562,28,Action
428078,"Mortal Engines",2018-12-14,12,26.478,6.1,2324,12,Adventure
428399,"Cold Skin",2018-09-07,27,12.37,6,227,27,Horror
428434,"The Forgotten Colours of Dreams",2018-06-19,18,0.61,8,3,18,Drama
428589,"The Competition",2018-01-26,10749,2.306,5.3,8,10749,Romance
428836,Ophelia,2019-06-28,36,7.231,6.7,47,36,History
429005,"Rudolf the Black Cat",2018-12-31,12,3.42,7.7,17,12,Adventure
429070,"Ismael's Ghosts",2018-03-23,18,6.422,5.7,89,18,Drama
429191,"A Fantastic Woman",2018-02-02,18,10.888,7.1,380,18,Drama
429195,"Dark River",2018-06-29,53,4.939,6,37,53,Thriller
429197,Vice,2018-12-25,35,16.992,7.1,1672,35,Comedy
429202,"Vox Lux",2018-12-07,18,13.28,5.9,158,18,Drama
429203,"The Old Man & the Gun",2018-09-28,35,14.83,6.3,672,35,Comedy
429300,Adrift,2018-06-01,53,13.693,6.8,1448,53,Thriller
429351,"12 Strong",2018-01-19,28,26.325,5.8,1471,28,Action
429415,Extinction,2018-07-27,878,13.675,5.9,940,878,"Science Fiction"
429417,"Ghost Stories",2018-04-20,18,11.962,6.5,641,18,Drama
429467,"The Lodgers",2017-10-10,18,10.012,4.9,240,18,Drama
429476,"Hell Fest",2018-09-28,27,10.349,5.6,388,27,Horror
429724,Browse,2018-12-31,27,1.141,0,0,27,Horror
429734,Psychopaths,2017-04-20,27,1.644,5.4,11,27,Horror
430011,Supercon,2018-04-27,35,3.78,4.8,13,35,Comedy
430040,"The Hurricane Heist",2018-03-09,28,15.417,5.5,545,28,Action
430156,"David Bowie: The Last Five Years",2018-01-08,99,4.727,7.2,22,99,Documentary
430231,"The Endless",2018-04-06,27,12.938,6.3,384,27,Horror
430364,"'85: The Greatest Team in Pro Football History",2018-01-29,99,1.769,7.5,2,99,Documentary
430446,"Come Sunday",2018-01-21,18,6.19,6,27,18,Drama
430447,"Mary and the Witch's Flower",2018-01-17,12,11.942,7.1,380,12,Adventure
430450,"Sollers Point",2018-05-11,18,3.114,5.4,8,18,Drama
430912,"Escape from Cannibal Farm",2018-01-02,27,3.244,3.9,7,27,Horror
431017,"Let the Sunshine In",2018-04-27,35,7.886,5.1,85,35,Comedy
431072,"Step Sisters",2018-01-19,35,9.173,6.4,310,35,Comedy
431185,"He's Out There",2018-10-16,27,6.727,5.6,110,27,Horror
431491,Bodied,2018-11-02,35,6.189,7.9,47,35,Comedy
431530,"A Bad Moms Christmas",2017-11-01,35,19.633,6.3,1174,35,Comedy
431714,"Long Strange Trip",2017-05-25,99,2.565,8.3,4,99,Documentary
431819,"Fireworks, Should We See It from the Side or the Bottom?",2018-07-04,16,8.642,5.6,87,16,Animation
432165,"The Pagan King",2018-09-14,36,3.252,6.4,20,36,History
432301,Chappaquiddick,2018-04-06,18,9.421,6,136,18,Drama
432383,"Luis and the Aliens",2018-12-31,12,5.501,6.2,59,12,Adventure
432507,"Claire's Camera",2018-03-09,18,2.529,6.4,19,18,Drama
432524,"The Harvesting",2018-12-06,27,4.022,6.5,20,27,Horror
432527,Padmaavat,2018-01-25,18,6.198,6.9,136,18,Drama
432579,"Corbin Nash",2018-04-20,28,7.581,5.1,37,28,Action
432890,"A Taste of Phobia",2018-05-22,27,0.6,0,1,27,Horror
432985,Gintama,2018-01-19,28,4.264,6.6,21,28,Action
433128,"Ajin: Demi-Human",2018-03-13,28,3.571,7.3,16,28,Action
433310,"When We First Met",2018-02-09,35,12.911,6.6,1571,35,Comedy
433419,"The Hollow Child",2018-05-18,53,6.255,5.4,34,53,Thriller
433448,"The Year of Spectacular Men",2018-06-15,18,2.737,4.7,12,18,Drama
433498,Papillon,2018-08-24,80,13.485,7.4,776,80,Crime
433627,"7 Days in Entebbe",2018-03-16,80,20.285,5.8,212,80,Crime
433637,"What Still Remains",2018-08-14,53,4.745,5,24,53,Thriller
433694,"Sgt. Stubby: An American Hero",2018-04-13,12,8.234,6.3,18,12,Adventure
433808,"The Ritual",2018-02-09,27,11.709,6,1266,27,Horror
434072,Mapplethorpe,2018-04-22,18,3.761,7.4,7,18,Drama
434129,"Days of Power",2018-02-20,18,4.17,5.7,13,18,Drama
434362,Gutland,2018-01-05,18,1.83,6.9,12,18,Drama
434392,"The Rake",2018-06-05,18,6.126,5,12,18,Drama
434398,Adolescence,2018-05-23,18,3.332,9.8,4,18,Drama
434520,"The Ninth Passenger",2018-07-18,27,5.359,5.3,14,27,Horror
434555,"The Possession of Hannah Grace",2018-11-30,18,11.768,5.2,550,18,Drama
434596,"An Actor Prepares",2018-08-31,35,4.955,6.3,15,35,Comedy
434674,"The Happys",2018-03-16,18,0.6,0,0,18,Drama
434714,"My Days of Mercy",2018-01-11,18,9.441,7.5,23,18,Drama
434763,"Kobalt Blue",2017-01-10,18,0.6,10,1,18,Drama
434767,"God Bless the Broken Road",2018-09-07,18,4.246,6.5,10,18,Drama
434775,"The Third Murder",2018-09-28,18,6.153,6.6,90,18,Drama
435036,"A Crooked Somebody",2018-10-05,18,3.765,7.4,9,18,Drama
435097,"The Basement",2018-09-14,27,6.285,4,28,27,Horror
435417,"Something Sinister",2018-11-01,27,1.188,0,1,27,Horror
435557,"The Party's Just Beginning",2018-12-07,18,5.02,6.9,24,18,Drama
435577,"The 12th Man",2018-05-04,18,11.491,7.5,181,18,Drama
435692,Lolz-ita,2017-08-30,18,0.6,7,1,18,Drama
435696,eHero,2018-05-24,18,4.129,4.5,2,18,Drama
436120,"Lu Over the Wall",2018-05-11,12,3.721,7.6,36,12,Adventure
436355,Vazante,2018-01-12,18,0.898,8.2,9,18,Drama
436373,"Primal Rage",2018-02-27,27,11.137,5.2,58,27,Horror
436494,Feral,2018-05-25,28,6.485,5.3,39,28,Action
436549,"The Field Guide to Evil",2018-03-11,27,5.756,5.5,21,27,Horror
436972,Caught,2018-03-30,27,3.933,5.1,20,27,Horror
436973,"Dead Night",2018-07-27,27,4.968,4.4,21,27,Horror
437029,"The Laws of Thermodynamics",2018-03-13,10749,8.317,5.9,109,10749,Romance
437033,"Toc Toc",2018-05-14,35,8.046,6.9,491,35,Comedy
437220,"Have a Nice Day",2018-02-02,16,2.325,5,13,16,Animation
437294,"Thi Mai",2018-01-12,35,5.322,6.2,87,35,Comedy
437375,"Looking Glass",2018-02-16,9648,9.276,4.6,114,9648,Mystery
437380,"The Skin of the Wolf",2018-03-15,18,4.024,5.1,63,18,Drama
437518,"Friend of the World",2018-12-31,35,0.641,0,0,35,Comedy
437543,"The Monkey King 3",2018-02-16,28,5.936,5.8,22,28,Action
437557,Blockers,2018-04-06,35,17.397,6.2,1111,35,Comedy
437583,November,2018-02-23,18,1.958,7.7,45,18,Drama
437586,Mid90s,2018-10-19,35,11.158,7.3,484,35,Comedy
437626,Stockholm,2019-04-12,35,10.959,5.8,101,35,Comedy
438145,"Black '47",2018-09-28,18,9.277,6.7,118,18,Drama
438259,"Journey's End",2018-03-16,18,9.348,6.3,102,18,Drama
438517,G-Funk,2017-03-10,99,2.95,5.8,10,99,Documentary
438590,A-X-L,2018-08-24,28,11.847,5.8,501,28,Action
438674,"Dragged Across Concrete",2019-03-22,28,14.963,6.5,228,28,Action
438689,Siberia,2018-07-13,80,17.588,4.4,185,80,Crime
438799,Overlord,2018-11-09,27,18.746,6.6,1328,27,Horror
438808,"White Boy Rick",2018-09-14,80,13.861,6.3,408,80,Crime
439015,"Slender Man",2018-08-10,27,14.399,4,864,27,Horror
439079,"The Nun",2018-09-07,27,25.543,5.6,3262,27,Horror
439356,"Find Fix Finish",2018-02-17,99,0.6,0,0,99,Documentary
439988,"Hitler's Hollywood",2018-04-11,99,1.4,6.1,9,99,Documentary
440095,"El Mar La Mar",2018-02-23,99,0.6,10,2,99,Documentary
440161,"The Sisters Brothers",2018-09-21,35,17.154,7,828,35,Comedy
440298,"Cold War",2019-03-22,18,13.073,7.6,673,18,Drama
440397,"A Demon Within",2018-01-12,27,3.346,4.2,9,27,Horror
440424,"Freak Show",2018-01-12,35,6.484,7.3,58,35,Comedy
440444,Piercing,2019-02-01,27,7.187,5.9,60,27,Horror
440471,"Escape Plan 2: Hades",2018-06-29,28,17.623,4.7,658,28,Action
440528,"Dual Mania",2018-09-17,53,1.497,10,4,53,Thriller
440559,Housesitters,2018-04-28,35,2.367,6,2,35,Comedy
440626,Sobibor,2018-05-13,18,14.178,5.9,59,18,Drama
440642,"The Spacewalker",2018-11-28,12,10.07,7.2,165,12,Adventure
441091,"Future '38",2017-12-01,35,1.153,5,1,35,Comedy
441146,"Just Charlie",2018-01-30,18,2.221,7.8,12,18,Drama
441282,"Night Hunter",2019-09-06,80,19.207,5.9,128,80,Crime
441701,Veronica,2018-01-05,27,9.923,6.1,933,27,Horror
442062,"Goosebumps 2: Haunted Halloween",2018-10-12,12,17.131,5.7,605,12,Adventure
442064,"Proud Mary",2018-01-12,28,8.041,5.4,276,28,Action
442249,"The First Purge",2018-07-04,28,24.153,5.8,2125,28,Action
442709,Nostalgia,2018-02-16,18,5.568,6.5,13,18,Drama
442811,"Sunday's Illness",2018-04-19,18,5.856,6.9,50,18,Drama
442965,"Ultra Low",2018-04-28,18,2.043,0,0,18,Drama
443009,"Don't Worry, He Won't Get Far on Foot",2018-07-13,35,9.164,6.6,262,35,Comedy
443128,"Islam and the Future of Tolerance",2018-12-11,99,1.258,0,0,99,Documentary
443463,"Leave No Trace",2018-06-29,18,15.06,6.7,505,18,Drama
443849,"Winter Ridge",2018-09-18,53,5.798,5.5,11,53,Thriller
444013,"Distant Constellation",2018-04-08,99,0.86,0,0,99,Documentary
444149,"Hellraiser: Judgment",2018-02-13,27,8.632,4.8,83,27,Horror
444288,"Anchor and Hope",2018-11-16,35,1.931,5.8,11,35,Comedy
444431,Foxtrot,2018-03-02,18,5.85,7.1,85,18,Drama
444539,"The Bookshop",2018-08-24,18,8.364,6.6,182,18,Drama
444595,"Project Eden: Vol. I",2018-01-05,53,1.859,6,4,53,Thriller
444811,"Fry Day",2017-03-11,0,1.123,5.5,4,0,
445040,"My Friend Dahmer",2017-11-03,18,6.349,6.4,212,18,Drama
445065,"Eric Clapton: Life in 12 Bars",2017-09-15,99,4.686,7.5,14,99,Documentary
445147,"The Cage Fighter",2018-02-02,28,1.375,6.7,3,28,Action
445466,"The Shitheads",2018-12-31,35,0.641,0,0,35,Comedy
445559,Jumpman,2018-10-13,80,3.41,5.6,5,80,Crime
445571,"Game Night",2018-02-23,35,15.777,6.9,3145,35,Comedy
445651,"The Darkest Minds",2018-08-03,878,12.773,6.8,1428,878,"Science Fiction"
445710,"Children of the Corn: Runaway",2018-03-13,27,5.078,5.7,19,27,Horror
445732,"Johnny Gruesome",2018-10-16,27,2.563,4.8,5,27,Horror
445867,"Black Wake",2018-08-07,27,3.889,4,5,27,Horror
445869,"Bloody Ballet",2018-11-01,27,2.794,5,3,27,Horror
446021,"Bad Times at the El Royale",2018-10-12,53,14.291,6.8,1828,53,Thriller
446051,"The Big Promise",2018-05-02,0,0.661,5,1,0,
446101,"Assassination Nation",2018-09-21,35,13.349,6.2,335,35,Comedy
446132,"Gauguin: Voyage to Tahiti",2018-07-11,18,4.284,5.6,55,18,Drama
446171,"Mrs. Hyde",2018-04-27,14,3.486,4.1,47,14,Fantasy
446354,"The Post",2017-12-22,18,16.42,7,2754,18,Drama
446470,"44 Pages",2018-04-18,99,0.6,6.7,3,99,Documentary
446663,"Andre the Giant",2018-04-10,99,10.271,7.3,66,99,Documentary
446695,"An Evening with Beverly Luff Linn",2018-10-19,35,7.884,6.2,33,35,Comedy
446696,"Life Itself",2018-09-21,18,12.068,7.2,152,18,Drama
446791,"All the Money in the World",2017-12-25,80,10.234,6.4,1309,80,Crime
446807,"The Girl in the Spider's Web",2018-11-09,28,19.879,6,675,28,Action
446827,Prodigy,2017-03-04,18,6.208,6.8,56,18,Drama
446894,Smallfoot,2018-09-28,12,19.577,6.6,733,12,Adventure
446914,"The Great Escape",2018-08-14,99,0.637,8,1,99,Documentary
447200,Skyscraper,2018-07-13,28,22.349,6.1,2526,28,Action
447302,Weekend,2018-08-31,0,0.6,0,0,0,
447332,"A Quiet Place",2018-04-06,18,24.792,7.3,6719,18,Drama
447383,"Don't Look",2018-11-29,27,2.533,2.5,2,27,Horror
447665,"Kickboxer - Retaliation",2018-01-26,28,12.43,5,101,28,Action
447682,Boundaries,2018-06-22,35,7.262,6,20,35,Comedy
447685,"The Green Fog",2018-01-05,9648,1.757,6.6,5,9648,Mystery
447691,"Leaning Into the Wind: Andy Goldsworthy",2018-03-09,99,1.693,10,2,99,Documentary
447957,"I am Vengeance",2018-08-04,28,4.844,5,8,28,Action
448095,"I Still See You",2018-10-12,14,18.192,6.8,297,14,Fantasy
448194,Pyewacket,2018-03-23,53,7.196,5.9,97,53,Thriller
448447,"In a Relationship",2018-11-09,18,4.75,6.2,30,18,Drama
448557,"After Everything",2018-10-12,35,6.429,6.7,16,35,Comedy
448561,"Who's Watching Oliver",2018-07-03,27,2.591,7.5,6,27,Horror
448565,"The Child in Time",2018-04-10,18,5.438,6,57,18,Drama
448677,"Head Full of Honey",2018-11-30,18,6.48,6.6,19,18,Drama
448764,Molly,2018-09-25,28,1.538,5.7,7,28,Action
448776,"A Prayer Before Dawn",2018-08-10,28,14.088,6.8,210,28,Action
448912,"Maison du bonheur",2018-08-24,99,0.656,5,1,99,Documentary
448916,"2036 Origin Unknown",2018-01-01,878,10.72,4.8,92,878,"Science Fiction"
448982,"King Cohen: The Wild World of Filmmaker Larry Cohen",2018-07-07,99,3.369,7.2,6,99,Documentary
449019,"Sara's Notebook",2018-02-02,53,7.182,6.1,81,53,Thriller
449176,"Love, Simon",2018-03-16,35,17.498,8.1,3599,35,Comedy
449443,"Den of Thieves",2018-01-19,28,25.237,6.6,1423,28,Action
449453,Hondros,2018-03-02,99,3.134,8.4,8,99,Documentary
449454,E-Demon,2018-04-20,27,2.34,4.1,5,27,Horror
449574,"Godzilla: Planet of the Monsters",2018-01-17,28,12.409,6.1,200,28,Action
449575,"The Beyond",2018-01-09,878,6.66,5.1,72,878,"Science Fiction"
449684,"Girls with Balls",2018-09-23,35,9.504,4.1,110,35,Comedy
449749,"The Leisure Seeker",2018-03-09,18,7.894,7.3,261,18,Drama
449757,"I Am Not a Witch",2018-09-07,18,4.285,7,41,18,Drama
449848,"The Boy Downstairs",2018-02-16,10749,3.677,5.8,19,10749,Romance
449891,"Hunting Season",2017-10-13,18,0.643,8.3,3,18,Drama
449992,"The Night Comes for Us",2018-09-23,28,10.522,7,263,28,Action
450005,"City of Joy",2016-11-11,99,2.083,7.1,7,99,Documentary
450103,"Black Holler",2017-04-24,35,0.6,10,1,35,Comedy
450248,"Larco Ave.: The Movie",2018-04-17,36,1.076,4.6,7,36,History
450314,"Space Chicken",2018-01-12,28,2.8,6.1,29,28,Action
450322,"The Man Who Invented Christmas",2017-11-22,18,13.782,6.6,363,18,Drama
450484,"An L.A. Minute",2018-08-24,0,1.707,0,0,0,
450487,"Fast Color",2019-03-29,18,4.418,6,25,18,Drama
450489,"Irreplaceable You",2018-02-16,35,9.56,7.1,460,35,Comedy
450537,"Braxton Butcher",2015-10-16,53,1.401,7,1,53,Thriller
450766,"The Forgiven",2018-03-09,53,4.617,6.4,35,53,Thriller
450994,"American Folk",2018-01-26,0,1.318,6,4,0,
451044,"Moomins and the Winter Wonderland",2018-02-28,16,1.235,6.6,7,16,Animation
451204,"The Last Movie Star",2018-03-30,18,4.512,6.4,36,18,Drama
451245,"Church Of Felons",2018-08-26,99,0.6,0,0,99,Documentary
451422,"Little Pink House",2018-04-20,18,2.673,6.3,11,18,Drama
451480,"The Guernsey Literary & Potato Peel Pie Society",2018-08-10,18,12.825,7.7,687,18,Drama
451515,"The Midnighters",2017-04-08,80,1.527,4,1,80,Crime
451563,"Happy Anniversary",2018-03-30,10749,9.67,5.9,141,10749,Romance
451877,"I Think We're Alone Now",2018-09-14,18,7.871,6,100,18,Drama
451915,"Beautiful Boy",2018-10-12,18,13.566,7.6,746,18,Drama
451918,"Little Woods",2018-04-21,18,3.427,6.3,16,18,Drama
451919,"What They Had",2018-10-19,18,6.867,6.7,39,18,Drama
451925,"Time Freak",2018-11-09,35,10.705,6.3,138,35,Comedy
451955,"Double Lover",2018-02-14,18,8.138,6,254,18,Drama
451985,"The Desert Bride",2018-05-04,18,1.413,7.1,6,18,Drama
452226,"The King",2018-06-22,99,3.636,6,4,99,Documentary
452294,"Bridal Boot Camp",2018-07-22,35,3.412,6.8,4,35,Comedy
452327,"Lost Child",2018-09-14,18,2.304,0,0,18,Drama
452405,Dogged,2017-10-21,27,0.62,0,0,27,Horror
452417,"Beverly Hills Dog Show",2018-04-01,10770,0.6,1,1,10770,"TV Movie"
452731,"The Land of Steady Habits",2018-09-14,18,6.586,5.7,68,18,Drama
452970,"Mazinger Z: Infinity",2018-02-11,28,7.4,5.9,106,28,Action
453076,"Brute Sanity",2018-10-16,53,2.019,0,0,53,Thriller
453201,"The 15:17 to Paris",2018-02-09,18,14.833,5.4,904,18,Drama
453259,"Devils in the Darkness",2013-05-15,27,0.6,3.5,1,27,Horror
453270,"The Ciambra",2018-01-19,80,4.81,7.4,83,80,Crime
453278,"The Rider",2018-04-13,18,10.002,7.3,183,18,Drama
453354,Ava,2017-11-14,18,3.189,6.1,68,18,Drama
453934,"All That Passes by Through a Window That Doesn't Open",2018-05-01,99,0.6,7,1,99,Documentary
454227,"Outlaw King",2018-11-09,18,13.766,6.9,746,18,Drama
454283,"Action Point",2018-06-01,35,11.38,5.2,175,35,Comedy
454286,"God's Not Dead: A Light in Darkness",2018-03-30,18,7.524,6.8,55,18,Drama
454293,"Night School",2018-09-28,35,15.822,6,922,35,Comedy
454312,Tyrel,2018-12-05,35,5.255,6.2,9,35,Comedy
454549,Zombillenium,2018-12-31,35,5.782,6.9,105,35,Comedy
454615,"Black Water",2018-05-18,28,12.29,4.9,88,28,Action
454619,Overboard,2018-05-04,35,17.682,6.3,640,35,Comedy
454648,"Con Man",2018-01-30,18,5.207,5,8,18,Drama
454650,"Beast of Burden",2018-02-23,28,5.211,4.4,37,28,Action
454652,Colette,2018-09-21,18,14.094,7.1,417,18,Drama
454699,"Happy Family",2018-02-09,16,10.547,5.6,151,16,Animation
454708,"New Wave: Dare to be Different",2017-04-27,99,1.092,6.8,5,99,Documentary
454904,"Straight Into a Storm",2018-06-15,99,0.6,0,0,99,Documentary
454992,"The Spy Who Dumped Me",2018-08-03,28,18.701,6.4,1199,28,Action
455108,"The Little Stranger",2018-08-31,18,9.222,5.6,100,18,Drama
455207,"Crazy Rich Asians",2018-08-15,35,15.121,7,1814,35,Comedy
455236,"Accident Man",2018-02-06,28,10.692,5.1,174,28,Action
455304,"Sleep No More",2018-08-20,27,2.513,4.3,12,27,Horror
455401,"Keep the Change",2018-03-16,35,2.117,7.1,7,35,Comedy
455688,Rockpile,2018-02-17,99,0.6,0,0,99,Documentary
455842,"Elliot: The Littlest Reindeer",2018-11-30,16,7.16,5.4,12,16,Animation
455980,Tag,2018-06-15,35,16.84,6.7,1523,35,Comedy
456022,Entanglement,2017-05-19,35,3.073,5.3,7,35,Comedy
456056,"Ready Up: Competitive Team Fortress 2",2018-02-18,99,0.6,0,0,99,Documentary
456086,"Support the Girls",2018-08-24,18,7.939,6.2,68,18,Drama
456154,"White Fang",2018-01-21,16,9.169,7.3,79,16,Animation
456170,"Graphic Means: A History of Graphic Design Production",2017-04-15,99,0.6,7,1,99,Documentary
456178,"Warning Shot",2018-09-14,18,5.689,5.3,7,18,Drama
456750,"Game Over, Man!",2018-03-23,28,12.244,5.5,525,28,Action
456897,"Mind and Machine",2017-03-26,80,0.6,5.6,5,80,Crime
456931,Islands,2018-12-31,18,0.728,5.3,4,18,Drama
457007,"The Massie Affair",2018-01-01,99,0.701,4,1,99,Documentary
457041,"Elizabeth Harvest",2018-08-10,9648,10.788,6,93,9648,Mystery
457136,"Mary Queen of Scots",2018-12-07,18,13.287,6.6,831,18,Drama
457243,"The Long Dumb Road",2018-11-09,35,4.967,5.7,27,35,Comedy
457258,"Ali's Wedding",2018-06-08,35,4.357,8,25,35,Comedy
457308,Heartbeats,2018-03-20,10402,7.715,7,79,10402,Music
